name,price,url,table_vals,description
Aultmore 21 Year Single Malt 700ml w/Gift Box,377.95,https://www.paneco.com.sg/products/aultmore-21-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Aultmore"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Matured in refill hogsheads for its full term, this 21-year-old is bottled at 46% abv and is highly sought-after for premium blended whiskies which has traditionally meant that single malt expressions were rare.This expression is sweet and fruity with herbal notes alongside soft melon, olive oil, and cereals, before a smooth and long lasting finish.
                "
Bakers Bourbon 750ml,98,https://www.paneco.com.sg/products/bakers-bourbon-750ml,"{""Alcohol percentage"": ""53.5"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Baker's Bourbon"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
                  Baker Beam, nephew of Jim Beam, is the namesake for this installment of the Jim Beam Small Batch Collection. Baker's is 2nd youngest, but next to highest proof in the collection and utilizes a yeast strain that has been in the family for more than 60 years. Note: One of the unsung heros from the Small Batch Collection.
                "
Balblair 15 Year Single Malt 1L w/Gift Box,208.95,https://www.paneco.com.sg/products/balblair-15-year-single-malt-1l-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Balblair"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Tropical and mature, with the texture of melted chocolate and one of the finest finishes a single malt can bring, this stunning whisky calls for quiet admiration. Round and velvety, yet developed and fresh. Smoothed over by time, but with a beating heart.
                "
Balblair 15 Year Single Malt 700ml w/Gift Box,179.95,https://www.paneco.com.sg/products/balblair-15-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balblair"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  This expression of Balblair was first matured in ex-Bourbon American oak casks then it was transferred into first fill Spanish oak butts. Not so much of a finish but a maturation. A big bold whisky with heaps of fruit and chocolate flavours.
                "
Balblair 18 Year Single Malt 700ml w/Gift Box,227,https://www.paneco.com.sg/products/balblair-18-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balblair"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Balblair 18 is a rich and autumnal expression, developed and amplified to unexpected heights, while staying perfectly balanced and closely tied to the bright and fruity character of the Distillery.
                "
Ballantines 12 Year 1L,84.98,https://www.paneco.com.sg/products/ballantines-12-year,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
                  A rich, smooth and creamy blend with flowery, sweet and delicate aromas, composed from at least 50 different malts that undergo aging for a minimum of 12 years. Over the years the whiskey has won many international prizes, and it is considered to be preferred by those of refined palate worldwide.
                "
Ballantines 12 Year 700ml w/Gift Box,64.5,https://www.paneco.com.sg/products/ballantines-12-year-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A rich, smooth and creamy blend with flowery, sweet and delicate aromas, composed from at least 50 different malts that undergo aging for a minimum of 12 years.
                "
Ballantines 12 Year 750ml w/ Gift Box,67.95,https://www.paneco.com.sg/products/ballantines-12-year-750ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A rich, smooth and creamy blend with flowery, sweet and delicate aromas, composed from at least 50 different malts that undergo aging for a minimum of 12 years. Over the years the whiskey has won many international prizes, and it is considered to be preferred by those of refined palate worldwide.
                "
Ballantines 15 Year Blended 700ml w/Gift Box,79.65,https://www.paneco.com.sg/products/ballantines-15-year-blended-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Ballantines 15 Year Blended Scotch brings together various types of single malts and single grains in one bottle! Its flavour profile takes on some of the dna from Miltonduff and Glenburgie. Enjoy it neat or with cocktails. 
                "
Ballantines 17 Year 750ml w/Gift Box,97.5,https://www.paneco.com.sg/products/ballantines-17-year-750ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""750ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Sweet, fruity and gently spiced A drink to impress and share with friends The world's first and most awarded 17 Year Old blended ScotchAn impressive blend of whiskies aged 17 years and over that's perfect for sharing with friends.
                "
Ballantines 21 Year 700ml w/Gift Box,148.9,https://www.paneco.com.sg/products/ballantines-21-year-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  Ballantine's 21 Year old is creamy and has got nutty influence coming from the oak cask that differentiates it from Ballantine's 17. Sweeter on the palate with a more intense spiciness.
                "
Ballantines 23 Year 700ml American Oak Cask w/Gift Box,264.5,https://www.paneco.com.sg/products/ballantines-23-year-700ml-american-oak-cask-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
A true celebration of Ballantine’s expertise, the Master Blender hand-selected each and every whisky for this aromatic blend, favouring high proportions of malt and grain whiskies and Single Malts from Glenburgie, a distillery affectionately known as the heart of Ballantine’s. Allowed to mature exclusively in American oak casks for 23 years, the rich aromas of the blend have had ample time to develop.
                "
Ballantines Finest 1L,63,https://www.paneco.com.sg/products/ballantines-finest-1l,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
The first ever Ballantine’s recipe. A refined and sweet whiskey, with a sweet finish and aromas of citrus fruits, vanilla and flowers. The recipe of the Ballantine's Finest is the most ancient of the distillery's whiskey recipes, and it was formulated as early as 1910 by the Ballantine family. It contains over 40 whiskey malts and grains, carefully chosen from the four regions owned by the Scottish distillery, which is rated third in the world among the best-selling whiskey brands.Perfect for mixing to start the night. Start the night with a Whisky that's stayed true to it's original recipe since 1910. 
                "
Ballantines Glentauchers 15 Year 700ml,114.95,https://www.paneco.com.sg/products/ballantines-glentauchers-15-year-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
                  The Glentauchers Single Malt delivers the smooth and
delicate lingering finish of a Ballantine’s blend. With
hints of delicate floral heather on the nose and soft
berries and barley sugar sweets on the palate, this
whisky has an incredibly long, luscious finish.
                "
Ballantines Limited Edition Rare Whisky 700ml w/ Gift Box,190,https://www.paneco.com.sg/products/ballantines-limited-edition-rare-whisky-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Ballantines"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  A perfectly smooth blend of Ballantine’s most exclusive whiskies, Ballantines Limited Edition Rare Whisky offers an initial burst of flavour that evolves into a complex and luscious combination of ripe pears, peaches, and vanilla. A rich amber-gold colour, with gentle rich sweetness that evolves into fruity pear and orange flavours intertwined with creamy toffee and hints of spice and a long and mouth-watering finish. 
                "
Balvenie 12 Year - The Sweet Toast of American Oak Single Malt 700ml w/Gift Box,156.4,https://www.paneco.com.sg/products/balvenie-12-year-the-sweet-toast-of-american-oak-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Balvenie 12 Year - The Sweet Toast of American Oak came from Apprentice Malt Master Kelsey McKechnie bright idea to import Virgin Oak barrels from Kentucky. After deep toasting them at The Balvenie Cooperage they were filled with Balvenie aged in ex-bourbon barrels. The result is a delectably complex whisky with notes of candied fruit, coconut and delicate vanilla.
                "
Balvenie 12 Year Double Wood Single Malt 700ml w/Gift Box,93,https://www.paneco.com.sg/products/balvenie-12-year-double-wood-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Balvenie DoubleWood 12 year old single malt whisky gains its distinctive character from being matured in two wood types. To make The Balvenie DoubleWood, David Stewart MBE takes whisky that has spent at least 12 years in traditional whisky casks, American Oak ex-bourbon barrels and hogsheads, and moves it to Spanish oak ex-Oloroso sherry casks for an additional nine months. The whisky is then transferred to large oak vessels called “tuns” for 3-4 months to allow the whiskies to “marry”.  Each stage lends different qualities to the resulting single malt whisky. The traditional casks soften and add delicate character, the sherry wood brings depth and fullness of flavour and the final few months in our tuns allow the whiskies to marry harmoniously.
                "
Balvenie 14 Year Caribbean Cask Single Malt 700ml w/Gift Box,134.99,https://www.paneco.com.sg/products/balvenie-14-year-caribbean-cask-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Balvenie Caribbean Cask 14 year old single malt whisky has been matured in traditional oak whisky casks for 14 years, and then ‘finished’ in casks that previously held Caribbean rum.To create the ideal finish Malt Master David C. Stewart MBE filled American oak casks with his own blend of select West Indian rums.When he judged the casks to be ready, the rum was replaced with the 14 year old spirit and the wood was put to work adding the final touches.The result is an exceptional single malt whisky with the traditional smooth, honeyed character of The Balvenie married with notes of toffee and a hint of fruit, with a warm, lingering finish.
                "
Balvenie 19 Year - The Edge of Burnhead Wood Single Malt 700ml w/Gift Box,784,https://www.paneco.com.sg/products/balvenie-19-year-the-edge-of-burnhead-wood-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""48.7"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
The Balvenie 19 Year - The Edge of Burnhead Wood is part of The Balvenie Stories series from the renowned Speyside distillery. Inspired by Malt Master David C. Stewart's experimentation with barley and heather grown in the distillery grounds, this expression has been matured for 19 years and bottled at 48.7% abv
                "
Balvenie 21 Year Portwood Single Malt 700ml w/Gift Box,380,https://www.paneco.com.sg/products/balvenie-21-year-portwood-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Balvenie"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
To create The Balvenie PortWood 21 year old single malt whisky, a marriage of rare Balvenie is transferred to port casks, or pipes, which have held fine port wines.Here it is sampled regularly by The Balvenie Malt Master David C. Stewart MBE to ensure that just the right amount of character is imparted by the port casks, enhancing and developing the single malt whilst preserving its original characteristics.Considered by many to be David’s finest creation, this whisky is one of his proudest achievements and has won an array of highly coveted industry awards since its release in 1996.
                "
Basil Haydens 1L,102.5,https://www.paneco.com.sg/products/basil-haydens-1l,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""1000ml"", ""Brand"": ""Basil Hayden's"", ""Gift box"": ""No"", ""Country of origin"": ""United States"", ""Type"": ""Bourbon""}","
If you love straight bourbon but is on the lookout for something slightly spicy, the Basil Hayden's straight bourbon comes with a uniquely high-rye mashbill in its flavour profile. Do expect a spicy, light-bodied and hint of peppermint.   
                "
Bells Original 700ml,54.5,https://www.paneco.com.sg/products/bells-original-700ml,"{""Alcohol percentage"": ""40.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Bell's"", ""Gift box"": ""No"", ""Country of origin"": ""Scotland""}","
The unique flavour of Bell's Blended Scotch Whisky comes from some of the finest malt whiskies in Scotland - from the fresh, sweet malts of Speyside to the smoky sea salt of the Islands - all matured in selected oak casks for a richer flavour.The malt at the heart of the Bell's blend is rich, spiced and nutty (a bit like ginger cake), and comes from the Blair Athol distillery.
                "
Benriach 10 Year 700ml w/Gift Box,98.95,https://www.paneco.com.sg/products/benriach-10-year-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""43.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Benriach"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
Benriach 10 Year is a flagship expression from the BenRiach distillery. This 10 year old Speyside single malt is drawn from ex-bourbon and ex-sherry casks after at least a decade of slumber, resulting in a malt that shows off the distillery’s style wonderfully.
"
Benriach 21 Year Temporis Peated 700ml w/Gift Box,284.5,https://www.paneco.com.sg/products/benriach-21-year-temporis-peated-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Benriach"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
A peated expression from The BenRiach distillery, Temporis (meaning 'time' in Latin) recreates the original character of Speyside malts of the 19th century, when the use of peated malt was widespread across the region. This expression is crafted with whisky matured for at least 21 years in a combination of bourbon barrels, virgin oak casks, Pedro Ximenez and Oloroso sherry wood.Sweet pear notes and toasted oak spice combine with honeyed peat and smoked pinewood. The palate is smooth and creamy with rich peat building to smoked cinnamon, star anise and pineapple. The sweet and smoky finish is long and lingering.
                "
BenRiach 22 Year Albariza - Peated 700ml w/Gift Box,386,https://www.paneco.com.sg/products/benriach-22-year-albariza-peated-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Benriach"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
                  The BenRiach 22 Year Albariza - Peated is stored in Pedro Ximenez sherry casks and has spent 22 years developing its flavour. With a taste of fig, black cherry and sweet peppers up front, vanilla, dark chocolate and honey filter through.
                "
BenRiach 22 Year Dark Rum Cask Finish 700ml w/Gift Box,386,https://www.paneco.com.sg/products/benriach-22-year-dark-rum-cask-finish-single-malt-700ml-w-gift-box,"{""Alcohol percentage"": ""46.0"", ""Bottle volume ml"": ""700ml"", ""Brand"": ""Benriach"", ""Gift box"": ""Yes"", ""Country of origin"": ""Scotland""}","
BenRiach  have a proud history of producing peated Speyside malt and using interesting barrels to finish their whiskies; with this release they have combined both. The Benriach 22 Year Dark Rum Cask Finish was originally mature in American oak barrels before being finished in dark rum casks. 
"
